row_id,error_type,original_text,corrected_text,source_sentence,hypothesis_sentence
1381,R:SPELL,alone,along,In order to enjoy travelling to Mexico I would give two important advice ; first try to get alone with travel companion and enjoy Mexican food instead to critic about spicy savor .,"In order to enjoy travelling to Mexico , I would give two important pieces of advice ; first , try to get along with your travel companion and enjoy the Mexican food instead of criticising the spicy flavour ."
1381,M:DET,,your,In order to enjoy travelling to Mexico I would give two important advice ; first try to get alone with travel companion and enjoy Mexican food instead to critic about spicy savor .,"In order to enjoy travelling to Mexico , I would give two important pieces of advice ; first , try to get along with your travel companion and enjoy the Mexican food instead of criticising the spicy flavour ."
1381,M:DET,,the,In order to enjoy travelling to Mexico I would give two important advice ; first try to get alone with travel companion and enjoy Mexican food instead to critic about spicy savor .,"In order to enjoy travelling to Mexico , I would give two important pieces of advice ; first , try to get along with your travel companion and enjoy the Mexican food instead of criticising the spicy flavour ."
1381,R:PART,to,of,In order to enjoy travelling to Mexico I would give two important advice ; first try to get alone with travel companion and enjoy Mexican food instead to critic about spicy savor .,"In order to enjoy travelling to Mexico , I would give two important pieces of advice ; first , try to get along with your travel companion and enjoy the Mexican food instead of criticising the spicy flavour ."
1381,R:MORPH,critic,criticising,In order to enjoy travelling to Mexico I would give two important advice ; first try to get alone with travel companion and enjoy Mexican food instead to critic about spicy savor .,"In order to enjoy travelling to Mexico , I would give two important pieces of advice ; first , try to get along with your travel companion and enjoy the Mexican food instead of criticising the spicy flavour ."
1381,R:OTHER,about,the,In order to enjoy travelling to Mexico I would give two important advice ; first try to get alone with travel companion and enjoy Mexican food instead to critic about spicy savor .,"In order to enjoy travelling to Mexico , I would give two important pieces of advice ; first , try to get along with your travel companion and enjoy the Mexican food instead of criticising the spicy flavour ."
1381,R:SPELL,savor,flavour,In order to enjoy travelling to Mexico I would give two important advice ; first try to get alone with travel companion and enjoy Mexican food instead to critic about spicy savor .,"In order to enjoy travelling to Mexico , I would give two important pieces of advice ; first , try to get along with your travel companion and enjoy the Mexican food instead of criticising the spicy flavour ."
1382,R:PREP,in,on,"People say that in every voyage the people suffer to different moments of the trip : arrived , get away to the frustration of an unknown place , get alone with your trip companion , success as a traveler and arrived home triumphal .","People say that on every journey people suffer at different moments of the trip : arrive , get away from the frustration of an unknown place , get along with your travel companion , succeed as a traveler and arrive home triumphant ."
1382,R:NOUN,voyage,journey,"People say that in every voyage the people suffer to different moments of the trip : arrived , get away to the frustration of an unknown place , get alone with your trip companion , success as a traveler and arrived home triumphal .","People say that on every journey people suffer at different moments of the trip : arrive , get away from the frustration of an unknown place , get along with your travel companion , succeed as a traveler and arrive home triumphant ."
1382,U:DET,the,,"People say that in every voyage the people suffer to different moments of the trip : arrived , get away to the frustration of an unknown place , get alone with your trip companion , success as a traveler and arrived home triumphal .","People say that on every journey people suffer at different moments of the trip : arrive , get away from the frustration of an unknown place , get along with your travel companion , succeed as a traveler and arrive home triumphant ."
1382,R:PREP,to,at,"People say that in every voyage the people suffer to different moments of the trip : arrived , get away to the frustration of an unknown place , get alone with your trip companion , success as a traveler and arrived home triumphal .","People say that on every journey people suffer at different moments of the trip : arrive , get away from the frustration of an unknown place , get along with your travel companion , succeed as a traveler and arrive home triumphant ."
1382,R:VERB:TENSE,arrived,arrive,"People say that in every voyage the people suffer to different moments of the trip : arrived , get away to the frustration of an unknown place , get alone with your trip companion , success as a traveler and arrived home triumphal .","People say that on every journey people suffer at different moments of the trip : arrive , get away from the frustration of an unknown place , get along with your travel companion , succeed as a traveler and arrive home triumphant ."
1382,R:PREP,to,from,"People say that in every voyage the people suffer to different moments of the trip : arrived , get away to the frustration of an unknown place , get alone with your trip companion , success as a traveler and arrived home triumphal .","People say that on every journey people suffer at different moments of the trip : arrive , get away from the frustration of an unknown place , get along with your travel companion , succeed as a traveler and arrive home triumphant ."
1382,R:SPELL,alone,along,"People say that in every voyage the people suffer to different moments of the trip : arrived , get away to the frustration of an unknown place , get alone with your trip companion , success as a traveler and arrived home triumphal .","People say that on every journey people suffer at different moments of the trip : arrive , get away from the frustration of an unknown place , get along with your travel companion , succeed as a traveler and arrive home triumphant ."
1382,R:NOUN,trip,travel,"People say that in every voyage the people suffer to different moments of the trip : arrived , get away to the frustration of an unknown place , get alone with your trip companion , success as a traveler and arrived home triumphal .","People say that on every journey people suffer at different moments of the trip : arrive , get away from the frustration of an unknown place , get along with your travel companion , succeed as a traveler and arrive home triumphant ."
1382,R:MORPH,success,succeed,"People say that in every voyage the people suffer to different moments of the trip : arrived , get away to the frustration of an unknown place , get alone with your trip companion , success as a traveler and arrived home triumphal .","People say that on every journey people suffer at different moments of the trip : arrive , get away from the frustration of an unknown place , get along with your travel companion , succeed as a traveler and arrive home triumphant ."
1382,R:VERB:TENSE,arrived,arrive,"People say that in every voyage the people suffer to different moments of the trip : arrived , get away to the frustration of an unknown place , get alone with your trip companion , success as a traveler and arrived home triumphal .","People say that on every journey people suffer at different moments of the trip : arrive , get away from the frustration of an unknown place , get along with your travel companion , succeed as a traveler and arrive home triumphant ."
1382,R:MORPH,triumphal,triumphant,"People say that in every voyage the people suffer to different moments of the trip : arrived , get away to the frustration of an unknown place , get alone with your trip companion , success as a traveler and arrived home triumphal .","People say that on every journey people suffer at different moments of the trip : arrive , get away from the frustration of an unknown place , get along with your travel companion , succeed as a traveler and arrive home triumphant ."
1383,M:PUNCT,,",",In order to enjoy a trip to Mexico I suggest that the traveler find a manner to get alone with his or her companion .,"In order to enjoy a trip to Mexico , I suggest that the traveler finds a way to get along with his or her companion ."
1383,R:VERB:SVA,find,finds,In order to enjoy a trip to Mexico I suggest that the traveler find a manner to get alone with his or her companion .,"In order to enjoy a trip to Mexico , I suggest that the traveler finds a way to get along with his or her companion ."
1383,R:NOUN,manner,way,In order to enjoy a trip to Mexico I suggest that the traveler find a manner to get alone with his or her companion .,"In order to enjoy a trip to Mexico , I suggest that the traveler finds a way to get along with his or her companion ."
1383,R:SPELL,alone,along,In order to enjoy a trip to Mexico I suggest that the traveler find a manner to get alone with his or her companion .,"In order to enjoy a trip to Mexico , I suggest that the traveler finds a way to get along with his or her companion ."
1384,R:VERB:TENSE,would,will,This minimal chance would make a big difference when you visit other city .,This minimal chance will make a big difference when you visit another city .
1384,R:DET,other,another,This minimal chance would make a big difference when you visit other city .,This minimal chance will make a big difference when you visit another city .
1385,R:SPELL,alone,along,"As an example , if you are able to get alone with your travel companion could enjoy each moment of the trip , exchange some pictures , eat together , and visit places with common interest such as museums or malls .","As an example , if you are able to get along with your travel companion , you can enjoy each moment of the trip , exchange some pictures , eat together , and visit places of common interest such as museums or malls ."
1385,R:OTHER,could,", you can","As an example , if you are able to get alone with your travel companion could enjoy each moment of the trip , exchange some pictures , eat together , and visit places with common interest such as museums or malls .","As an example , if you are able to get along with your travel companion , you can enjoy each moment of the trip , exchange some pictures , eat together , and visit places of common interest such as museums or malls ."
1385,R:PREP,with,of,"As an example , if you are able to get alone with your travel companion could enjoy each moment of the trip , exchange some pictures , eat together , and visit places with common interest such as museums or malls .","As an example , if you are able to get along with your travel companion , you can enjoy each moment of the trip , exchange some pictures , eat together , and visit places of common interest such as museums or malls ."
1386,M:PRON,,they,Other advice that I would give to people coming to Mexico is that enjoy for Mexican food .,Other advice that I would give to people coming to Mexico is that they enjoy Mexican food .
1386,U:PREP,for,,Other advice that I would give to people coming to Mexico is that enjoy for Mexican food .,Other advice that I would give to people coming to Mexico is that they enjoy Mexican food .
1387,R:ADJ,tasting,tasty,Mexican food has a lot of tasting dishes from different states of the country .,Mexican food has a lot of tasty dishes from different states in the country .
1387,R:PREP,of,in,Mexican food has a lot of tasting dishes from different states of the country .,Mexican food has a lot of tasty dishes from different states in the country .
1388,R:VERB:SVA,does,do,"For example , there are a lot of American people that does n't like spicy food and also most of the times could get angry with the excess of pepper that the Mexican people used to use to prepare their food .","For example , there are a lot of American people that do n't like spicy food , and also , most of the time , could get angry about the excessive amount of pepper that the Mexican people usually use to prepare their food ."
1388,M:PUNCT,,",","For example , there are a lot of American people that does n't like spicy food and also most of the times could get angry with the excess of pepper that the Mexican people used to use to prepare their food .","For example , there are a lot of American people that do n't like spicy food , and also , most of the time , could get angry about the excessive amount of pepper that the Mexican people usually use to prepare their food ."
1388,M:PUNCT,,",","For example , there are a lot of American people that does n't like spicy food and also most of the times could get angry with the excess of pepper that the Mexican people used to use to prepare their food .","For example , there are a lot of American people that do n't like spicy food , and also , most of the time , could get angry about the excessive amount of pepper that the Mexican people usually use to prepare their food ."
1388,R:NOUN:NUM,times,time,"For example , there are a lot of American people that does n't like spicy food and also most of the times could get angry with the excess of pepper that the Mexican people used to use to prepare their food .","For example , there are a lot of American people that do n't like spicy food , and also , most of the time , could get angry about the excessive amount of pepper that the Mexican people usually use to prepare their food ."
1388,M:PUNCT,,",","For example , there are a lot of American people that does n't like spicy food and also most of the times could get angry with the excess of pepper that the Mexican people used to use to prepare their food .","For example , there are a lot of American people that do n't like spicy food , and also , most of the time , could get angry about the excessive amount of pepper that the Mexican people usually use to prepare their food ."
1388,R:PREP,with,about,"For example , there are a lot of American people that does n't like spicy food and also most of the times could get angry with the excess of pepper that the Mexican people used to use to prepare their food .","For example , there are a lot of American people that do n't like spicy food , and also , most of the time , could get angry about the excessive amount of pepper that the Mexican people usually use to prepare their food ."
1388,R:MORPH,excess,excessive,"For example , there are a lot of American people that does n't like spicy food and also most of the times could get angry with the excess of pepper that the Mexican people used to use to prepare their food .","For example , there are a lot of American people that do n't like spicy food , and also , most of the time , could get angry about the excessive amount of pepper that the Mexican people usually use to prepare their food ."
1388,M:NOUN,,amount,"For example , there are a lot of American people that does n't like spicy food and also most of the times could get angry with the excess of pepper that the Mexican people used to use to prepare their food .","For example , there are a lot of American people that do n't like spicy food , and also , most of the time , could get angry about the excessive amount of pepper that the Mexican people usually use to prepare their food ."
1388,R:OTHER,used to,usually,"For example , there are a lot of American people that does n't like spicy food and also most of the times could get angry with the excess of pepper that the Mexican people used to use to prepare their food .","For example , there are a lot of American people that do n't like spicy food , and also , most of the time , could get angry about the excessive amount of pepper that the Mexican people usually use to prepare their food ."
1389,M:OTHER,,a piece of,As advice I would suggest you to ask for sauces with lower pepper .,"As a piece of advice , I would suggest you ask for sauces with less pepper ."
1389,M:PUNCT,,",",As advice I would suggest you to ask for sauces with lower pepper .,"As a piece of advice , I would suggest you ask for sauces with less pepper ."
1389,U:VERB:FORM,to,,As advice I would suggest you to ask for sauces with lower pepper .,"As a piece of advice , I would suggest you ask for sauces with less pepper ."
1389,R:ADJ,lower,less,As advice I would suggest you to ask for sauces with lower pepper .,"As a piece of advice , I would suggest you ask for sauces with less pepper ."
1390,R:OTHER,the,",",In this way the visitors would be able to enjoy Mexican food with less pepper and the same delicious savor that is so characteristic of our country .,"In this way , visitors will be able to enjoy Mexican food with less pepper and the same delicious flavour that is so characteristic of our country ."
1390,R:VERB:TENSE,would,will,In this way the visitors would be able to enjoy Mexican food with less pepper and the same delicious savor that is so characteristic of our country .,"In this way , visitors will be able to enjoy Mexican food with less pepper and the same delicious flavour that is so characteristic of our country ."
1390,R:SPELL,savor,flavour,In this way the visitors would be able to enjoy Mexican food with less pepper and the same delicious savor that is so characteristic of our country .,"In this way , visitors will be able to enjoy Mexican food with less pepper and the same delicious flavour that is so characteristic of our country ."
1391,M:VERB:TENSE,,have,"In conclusion , I offered two important advice for visitors that coming to my country : Try to get alone with their companion in order to have fun and try to enjoy Mexican food because it is delicious !","In conclusion , I have offered two important pieces of advice for visitors that come to my country : try to get along with your companion in order to have fun , and try to enjoy Mexican food , because it is delicious !"
1391,M:OTHER,,pieces of,"In conclusion , I offered two important advice for visitors that coming to my country : Try to get alone with their companion in order to have fun and try to enjoy Mexican food because it is delicious !","In conclusion , I have offered two important pieces of advice for visitors that come to my country : try to get along with your companion in order to have fun , and try to enjoy Mexican food , because it is delicious !"
1391,R:VERB:FORM,coming,come,"In conclusion , I offered two important advice for visitors that coming to my country : Try to get alone with their companion in order to have fun and try to enjoy Mexican food because it is delicious !","In conclusion , I have offered two important pieces of advice for visitors that come to my country : try to get along with your companion in order to have fun , and try to enjoy Mexican food , because it is delicious !"
1391,R:ORTH,Try,try,"In conclusion , I offered two important advice for visitors that coming to my country : Try to get alone with their companion in order to have fun and try to enjoy Mexican food because it is delicious !","In conclusion , I have offered two important pieces of advice for visitors that come to my country : try to get along with your companion in order to have fun , and try to enjoy Mexican food , because it is delicious !"
1391,R:SPELL,alone,along,"In conclusion , I offered two important advice for visitors that coming to my country : Try to get alone with their companion in order to have fun and try to enjoy Mexican food because it is delicious !","In conclusion , I have offered two important pieces of advice for visitors that come to my country : try to get along with your companion in order to have fun , and try to enjoy Mexican food , because it is delicious !"
1391,R:DET,their,your,"In conclusion , I offered two important advice for visitors that coming to my country : Try to get alone with their companion in order to have fun and try to enjoy Mexican food because it is delicious !","In conclusion , I have offered two important pieces of advice for visitors that come to my country : try to get along with your companion in order to have fun , and try to enjoy Mexican food , because it is delicious !"
1391,M:PUNCT,,",","In conclusion , I offered two important advice for visitors that coming to my country : Try to get alone with their companion in order to have fun and try to enjoy Mexican food because it is delicious !","In conclusion , I have offered two important pieces of advice for visitors that come to my country : try to get along with your companion in order to have fun , and try to enjoy Mexican food , because it is delicious !"
1391,M:PUNCT,,",","In conclusion , I offered two important advice for visitors that coming to my country : Try to get alone with their companion in order to have fun and try to enjoy Mexican food because it is delicious !","In conclusion , I have offered two important pieces of advice for visitors that come to my country : try to get along with your companion in order to have fun , and try to enjoy Mexican food , because it is delicious !"
1392,M:OTHER,,for the,"After the Internet was invented and revealed first time in August 29th 1969 , Social Media Site ( SMS ) is the next most significant innovation that has partly replaced for face to face communication .","After the Internet was invented and revealed for the first time in August 29th 1969 , Social Media Site ( SMS ) is the next most significant innovation that has partly replaced face - to - face communication ."
1392,U:PREP,for,,"After the Internet was invented and revealed first time in August 29th 1969 , Social Media Site ( SMS ) is the next most significant innovation that has partly replaced for face to face communication .","After the Internet was invented and revealed for the first time in August 29th 1969 , Social Media Site ( SMS ) is the next most significant innovation that has partly replaced face - to - face communication ."
1392,M:PUNCT,,-,"After the Internet was invented and revealed first time in August 29th 1969 , Social Media Site ( SMS ) is the next most significant innovation that has partly replaced for face to face communication .","After the Internet was invented and revealed for the first time in August 29th 1969 , Social Media Site ( SMS ) is the next most significant innovation that has partly replaced face - to - face communication ."
1392,M:PUNCT,,-,"After the Internet was invented and revealed first time in August 29th 1969 , Social Media Site ( SMS ) is the next most significant innovation that has partly replaced for face to face communication .","After the Internet was invented and revealed for the first time in August 29th 1969 , Social Media Site ( SMS ) is the next most significant innovation that has partly replaced face - to - face communication ."
1393,M:PUNCT,,",","SMS such as Facebook send out 700.000 messages , and 170.000 Tweets are publicized on Twitter each 60 seconds .","SMS , such as Facebook , send out 700,000 messages , and 170,000 Tweets are published on Twitter every 60 seconds ."
1393,M:PUNCT,,",","SMS such as Facebook send out 700.000 messages , and 170.000 Tweets are publicized on Twitter each 60 seconds .","SMS , such as Facebook , send out 700,000 messages , and 170,000 Tweets are published on Twitter every 60 seconds ."
1393,R:OTHER,700.000,"700,000","SMS such as Facebook send out 700.000 messages , and 170.000 Tweets are publicized on Twitter each 60 seconds .","SMS , such as Facebook , send out 700,000 messages , and 170,000 Tweets are published on Twitter every 60 seconds ."
1393,R:OTHER,170.000,"170,000","SMS such as Facebook send out 700.000 messages , and 170.000 Tweets are publicized on Twitter each 60 seconds .","SMS , such as Facebook , send out 700,000 messages , and 170,000 Tweets are published on Twitter every 60 seconds ."
1393,R:MORPH,publicized,published,"SMS such as Facebook send out 700.000 messages , and 170.000 Tweets are publicized on Twitter each 60 seconds .","SMS , such as Facebook , send out 700,000 messages , and 170,000 Tweets are published on Twitter every 60 seconds ."
1393,R:DET,each,every,"SMS such as Facebook send out 700.000 messages , and 170.000 Tweets are publicized on Twitter each 60 seconds .","SMS , such as Facebook , send out 700,000 messages , and 170,000 Tweets are published on Twitter every 60 seconds ."
1394,M:DET,,the,"Unsurprisingly , social consequences of Facebook and Twitter plays an important role in communication , regardless of distance or time .","Unsurprisingly , the social consequences of Facebook and Twitter play an important role in communication , regardless of distance or time ."
1394,R:VERB:SVA,plays,play,"Unsurprisingly , social consequences of Facebook and Twitter plays an important role in communication , regardless of distance or time .","Unsurprisingly , the social consequences of Facebook and Twitter play an important role in communication , regardless of distance or time ."
1395,R:OTHER,that,and,"However , people who use Facebook , Twitter or SMS in general , are not likely to have their own personal privacy that there is a possibility of cycle of bullying .","However , people who use Facebook , Twitter or SMS in general , are not likely to have their own personal privacy and there is a possibility of a cycle of bullying ."
1395,M:DET,,a,"However , people who use Facebook , Twitter or SMS in general , are not likely to have their own personal privacy that there is a possibility of cycle of bullying .","However , people who use Facebook , Twitter or SMS in general , are not likely to have their own personal privacy and there is a possibility of a cycle of bullying ."
1396,R:VERB,force,focus,"This essay will force on benefits and disadvantages of Facebook and Twitter , and also comments potential future of these implications .","This essay will focus on the benefits and disadvantages of Facebook and Twitter , and also comment the on potential future of these implications ."
1396,M:DET,,the,"This essay will force on benefits and disadvantages of Facebook and Twitter , and also comments potential future of these implications .","This essay will focus on the benefits and disadvantages of Facebook and Twitter , and also comment the on potential future of these implications ."
1396,R:VERB:SVA,comments,comment,"This essay will force on benefits and disadvantages of Facebook and Twitter , and also comments potential future of these implications .","This essay will focus on the benefits and disadvantages of Facebook and Twitter , and also comment the on potential future of these implications ."
1396,M:OTHER,,the on,"This essay will force on benefits and disadvantages of Facebook and Twitter , and also comments potential future of these implications .","This essay will focus on the benefits and disadvantages of Facebook and Twitter , and also comment the on potential future of these implications ."
1398,U:OTHER,being from,,The benefit of being from being connected globally to Facebook and Twitter is that messages can be transmitted almost instantly to viewers .,The benefit of being connected globally to Facebook and Twitter is that messages can be transmitted to readers almost instantly .
1398,M:OTHER,,to readers,The benefit of being from being connected globally to Facebook and Twitter is that messages can be transmitted almost instantly to viewers .,The benefit of being connected globally to Facebook and Twitter is that messages can be transmitted to readers almost instantly .
1398,U:OTHER,to viewers,,The benefit of being from being connected globally to Facebook and Twitter is that messages can be transmitted almost instantly to viewers .,The benefit of being connected globally to Facebook and Twitter is that messages can be transmitted to readers almost instantly .
1399,U:PREP,in,,"Firstly , Facebook and Twitter can be used when their users are in an unpleasant mood , and in where their negative feelings are expressed .","Firstly , Facebook and Twitter can be used when their users are in an unpleasant mood , and where their negative feelings are expressed ."
1400,M:DET,,the,"Secondly , Facebook provides the opportunity to remain in touch with daily activities from friends , making observations of relationships , maintaining one 's own feeling within the network ( through wall posts , pokes , messages , etc ) ( Oldmeadow , Quinn , & Kowert , 2013 ) .","Secondly , Facebook provides the opportunity to remain in touch with the daily activities of friends , making observations about relationships , maintaining one 's own feelings within the network ( through wall posts , pokes , messages , etc ) ( Oldmeadow , Quinn , & Kowert , 2013 ) ."
1400,R:PREP,from,of,"Secondly , Facebook provides the opportunity to remain in touch with daily activities from friends , making observations of relationships , maintaining one 's own feeling within the network ( through wall posts , pokes , messages , etc ) ( Oldmeadow , Quinn , & Kowert , 2013 ) .","Secondly , Facebook provides the opportunity to remain in touch with the daily activities of friends , making observations about relationships , maintaining one 's own feelings within the network ( through wall posts , pokes , messages , etc ) ( Oldmeadow , Quinn , & Kowert , 2013 ) ."
1400,R:PREP,of,about,"Secondly , Facebook provides the opportunity to remain in touch with daily activities from friends , making observations of relationships , maintaining one 's own feeling within the network ( through wall posts , pokes , messages , etc ) ( Oldmeadow , Quinn , & Kowert , 2013 ) .","Secondly , Facebook provides the opportunity to remain in touch with the daily activities of friends , making observations about relationships , maintaining one 's own feelings within the network ( through wall posts , pokes , messages , etc ) ( Oldmeadow , Quinn , & Kowert , 2013 ) ."
1400,R:NOUN:NUM,feeling,feelings,"Secondly , Facebook provides the opportunity to remain in touch with daily activities from friends , making observations of relationships , maintaining one 's own feeling within the network ( through wall posts , pokes , messages , etc ) ( Oldmeadow , Quinn , & Kowert , 2013 ) .","Secondly , Facebook provides the opportunity to remain in touch with the daily activities of friends , making observations about relationships , maintaining one 's own feelings within the network ( through wall posts , pokes , messages , etc ) ( Oldmeadow , Quinn , & Kowert , 2013 ) ."
1401,U:PRON,we,,"That is to say , human behaviour on Facebook are interacted we with others by sharing their mood , and receiving responses .","That is to say , human behaviour on Facebook are interacted with others by sharing their mood , and receiving responses ."
1403,R:ADJ,same,common,"Knowledge about the members increases continually , and moreover , maintaining relations with other existing members , and also sharing their same interests by the social network .","Knowledge about the members increases continually , and moreover , maintaining relations with other existing members , and also sharing their common interests via the social network ."
1403,R:PREP,by,via,"Knowledge about the members increases continually , and moreover , maintaining relations with other existing members , and also sharing their same interests by the social network .","Knowledge about the members increases continually , and moreover , maintaining relations with other existing members , and also sharing their common interests via the social network ."
1406,R:DET,every,all the,"For instance , by following famous celebrities , people can easily see every daily activities which are posted by them .","For instance , by following famous celebrities , people can easily see all the daily activities which are posted by them ."
1407,M:PUNCT,,",","However , due to this , people who are being followed , or users in general , may have less personal privacy , and also there is a high potential of being purposely aggressive toward someone .","However , due to this , people who are being followed , or users in general , may have less personal privacy , and also , there is a high potential of being deliberately aggressive toward someone ."
1407,R:ADV,purposely,deliberately,"However , due to this , people who are being followed , or users in general , may have less personal privacy , and also there is a high potential of being purposely aggressive toward someone .","However , due to this , people who are being followed , or users in general , may have less personal privacy , and also , there is a high potential of being deliberately aggressive toward someone ."
1408,R:VERB:TENSE,is appeared,appears,"However , information which is appeared on Facebook or Twitter are easily accessible , therefore everybody can easily response as a public opinion .","However , information which appears on Facebook or Twitter is easily accessible , so everybody can easily respond as it is a public opinion ."
1408,R:VERB:SVA,are,is,"However , information which is appeared on Facebook or Twitter are easily accessible , therefore everybody can easily response as a public opinion .","However , information which appears on Facebook or Twitter is easily accessible , so everybody can easily respond as it is a public opinion ."
1408,R:OTHER,therefore,so,"However , information which is appeared on Facebook or Twitter are easily accessible , therefore everybody can easily response as a public opinion .","However , information which appears on Facebook or Twitter is easily accessible , so everybody can easily respond as it is a public opinion ."
1408,R:VERB,response,respond,"However , information which is appeared on Facebook or Twitter are easily accessible , therefore everybody can easily response as a public opinion .","However , information which appears on Facebook or Twitter is easily accessible , so everybody can easily respond as it is a public opinion ."
1408,M:OTHER,,it is,"However , information which is appeared on Facebook or Twitter are easily accessible , therefore everybody can easily response as a public opinion .","However , information which appears on Facebook or Twitter is easily accessible , so everybody can easily respond as it is a public opinion ."
1409,R:VERB:TENSE,is appeared,appears,"However , information which is appeared on Facebook or Twitter are easily accessible , therefore everybody can easily response as a public opinion .","However , information which appears on Facebook or Twitter is easily accessible , so everybody can easily respond as it is a public opinion ."
1409,R:VERB:SVA,are,is,"However , information which is appeared on Facebook or Twitter are easily accessible , therefore everybody can easily response as a public opinion .","However , information which appears on Facebook or Twitter is easily accessible , so everybody can easily respond as it is a public opinion ."
1409,R:OTHER,therefore,so,"However , information which is appeared on Facebook or Twitter are easily accessible , therefore everybody can easily response as a public opinion .","However , information which appears on Facebook or Twitter is easily accessible , so everybody can easily respond as it is a public opinion ."
1409,R:VERB,response,respond,"However , information which is appeared on Facebook or Twitter are easily accessible , therefore everybody can easily response as a public opinion .","However , information which appears on Facebook or Twitter is easily accessible , so everybody can easily respond as it is a public opinion ."
1409,M:OTHER,,it is,"However , information which is appeared on Facebook or Twitter are easily accessible , therefore everybody can easily response as a public opinion .","However , information which appears on Facebook or Twitter is easily accessible , so everybody can easily respond as it is a public opinion ."
1410,M:PUNCT,,",",Mostly Facebook users expect their friend to respond or pay attention on what they are doing .,"Mostly , Facebook users expect their friends to respond or pay attention to what they are doing ."
1410,R:NOUN:NUM,friend,friends,Mostly Facebook users expect their friend to respond or pay attention on what they are doing .,"Mostly , Facebook users expect their friends to respond or pay attention to what they are doing ."
1410,R:PREP,on,to,Mostly Facebook users expect their friend to respond or pay attention on what they are doing .,"Mostly , Facebook users expect their friends to respond or pay attention to what they are doing ."
1411,R:NOUN:NUM,comment,comments,"In fact , along with agreeable and pleasant comments , there are also small amounts of aggressive and even racist comment .","In fact , along with agreeable and pleasant comments , there are also small amounts of aggressive and even racist comments ."
1413,U:PREP,that,,"For example , after the premier of The Hunger Game was released , a fan posted an onset racist tweet that saying that they were unhappy because one of the main actresses was performed by Black person ( Rauch and Schanz , 2013 ) .","For example , after the premier of The Hunger Game was released , a fan posted an onset racist tweet saying that they were unhappy because one of the main actresses was a black person ( Rauch and Schanz , 2013 ) ."
1413,U:VERB,performed,,"For example , after the premier of The Hunger Game was released , a fan posted an onset racist tweet that saying that they were unhappy because one of the main actresses was performed by Black person ( Rauch and Schanz , 2013 ) .","For example , after the premier of The Hunger Game was released , a fan posted an onset racist tweet saying that they were unhappy because one of the main actresses was a black person ( Rauch and Schanz , 2013 ) ."
1413,R:OTHER,by,a,"For example , after the premier of The Hunger Game was released , a fan posted an onset racist tweet that saying that they were unhappy because one of the main actresses was performed by Black person ( Rauch and Schanz , 2013 ) .","For example , after the premier of The Hunger Game was released , a fan posted an onset racist tweet saying that they were unhappy because one of the main actresses was a black person ( Rauch and Schanz , 2013 ) ."
1413,R:ORTH,Black,black,"For example , after the premier of The Hunger Game was released , a fan posted an onset racist tweet that saying that they were unhappy because one of the main actresses was performed by Black person ( Rauch and Schanz , 2013 ) .","For example , after the premier of The Hunger Game was released , a fan posted an onset racist tweet saying that they were unhappy because one of the main actresses was a black person ( Rauch and Schanz , 2013 ) ."
1414,R:VERB:FORM,involve,involved,"Because of the accessible information through SMS , it has led to many problems involve with cycle - bullying , cycle - badgering , cycle - stalking behaviour ( Krishna , as cited in Williams & Merten , 2008 ) .","Because of the accessible information through SMS , it has led to many problems involved with cycle - bullying , cycle - badgering , cycle - stalking behaviour ( Krishna , as cited in Williams & Merten , 2008 ) ."
1415,R:OTHER,disturbing,harassment of,"For example , Krishna et al.(2013 ) reports a case of continuous disturbing a woman from a man called Mr .","For example , Krishna et al.(2013 ) reports a case of continuous harassment of a woman by a man called Mr ."
1415,R:PREP,from,by,"For example , Krishna et al.(2013 ) reports a case of continuous disturbing a woman from a man called Mr .","For example , Krishna et al.(2013 ) reports a case of continuous harassment of a woman by a man called Mr ."
1416,M:PUNCT,,",","X "" admitted to a state psychiatric hospital after being found not competent to stand trial on charges of stalking harassment , trespassing and telephone harassment "" ( pp .","X "" admitted to a state psychiatric hospital after being found not competent to stand trial on charges of stalking , harassment , trespassing and telephone harassment "" ( pp ."
1418,M:PUNCT,,-,"Potentially , Facebook and Twitter , and SMS in general , may replace face to face communication and improve their functions , because people feel more freedom or enjoy using Facebook or Twitter without have to view each other appearances .","Potentially , Facebook and Twitter , and SMS in general , may replace face - to - face communication and improve their functions , because people feel more freedom or enjoy using Facebook or Twitter without having to see each other 's appearances ."
1418,M:PUNCT,,-,"Potentially , Facebook and Twitter , and SMS in general , may replace face to face communication and improve their functions , because people feel more freedom or enjoy using Facebook or Twitter without have to view each other appearances .","Potentially , Facebook and Twitter , and SMS in general , may replace face - to - face communication and improve their functions , because people feel more freedom or enjoy using Facebook or Twitter without having to see each other 's appearances ."
1418,R:VERB:FORM,have,having,"Potentially , Facebook and Twitter , and SMS in general , may replace face to face communication and improve their functions , because people feel more freedom or enjoy using Facebook or Twitter without have to view each other appearances .","Potentially , Facebook and Twitter , and SMS in general , may replace face - to - face communication and improve their functions , because people feel more freedom or enjoy using Facebook or Twitter without having to see each other 's appearances ."
1418,R:VERB,view,see,"Potentially , Facebook and Twitter , and SMS in general , may replace face to face communication and improve their functions , because people feel more freedom or enjoy using Facebook or Twitter without have to view each other appearances .","Potentially , Facebook and Twitter , and SMS in general , may replace face - to - face communication and improve their functions , because people feel more freedom or enjoy using Facebook or Twitter without having to see each other 's appearances ."
