row_id,error_type,original_text,corrected_text,source_sentence,hypothesis_sentence
1289,M:PUNCT,,",",I have seen your advert this morning and I am really interested in it .,"I have seen your advert this morning , and I am really interested in it ."
1290,R:SPELL,quialified,qualified,"Although I am a young girl , I think I am a quialified person for the post .","Although I am a young girl , I think I am a qualified person for the post ."
1291,R:SPELL,chilren,children,"I am a preschool teacher and I have experience looking after chilren from 3 to twelve yeras old . I consired myself quite patient and fun that in my opinion , they are two qualities highly necessary for this kind of job .","I am a preschool teacher and I have experience looking after children from 3 to twelve years old . I consider myself quite patient and fun , which in my opinion , are two qualities highly necessary for this kind of job ."
1291,R:SPELL,yeras,years,"I am a preschool teacher and I have experience looking after chilren from 3 to twelve yeras old . I consired myself quite patient and fun that in my opinion , they are two qualities highly necessary for this kind of job .","I am a preschool teacher and I have experience looking after children from 3 to twelve years old . I consider myself quite patient and fun , which in my opinion , are two qualities highly necessary for this kind of job ."
1291,R:SPELL,consired,consider,"I am a preschool teacher and I have experience looking after chilren from 3 to twelve yeras old . I consired myself quite patient and fun that in my opinion , they are two qualities highly necessary for this kind of job .","I am a preschool teacher and I have experience looking after children from 3 to twelve years old . I consider myself quite patient and fun , which in my opinion , are two qualities highly necessary for this kind of job ."
1291,M:PUNCT,,",","I am a preschool teacher and I have experience looking after chilren from 3 to twelve yeras old . I consired myself quite patient and fun that in my opinion , they are two qualities highly necessary for this kind of job .","I am a preschool teacher and I have experience looking after children from 3 to twelve years old . I consider myself quite patient and fun , which in my opinion , are two qualities highly necessary for this kind of job ."
1291,R:OTHER,that,which,"I am a preschool teacher and I have experience looking after chilren from 3 to twelve yeras old . I consired myself quite patient and fun that in my opinion , they are two qualities highly necessary for this kind of job .","I am a preschool teacher and I have experience looking after children from 3 to twelve years old . I consider myself quite patient and fun , which in my opinion , are two qualities highly necessary for this kind of job ."
1291,U:PRON,they,,"I am a preschool teacher and I have experience looking after chilren from 3 to twelve yeras old . I consired myself quite patient and fun that in my opinion , they are two qualities highly necessary for this kind of job .","I am a preschool teacher and I have experience looking after children from 3 to twelve years old . I consider myself quite patient and fun , which in my opinion , are two qualities highly necessary for this kind of job ."
1292,U:ADV,too,,I am good too at working in a team .,I am good at working in a team too .
1292,M:ADV,,too,I am good too at working in a team .,I am good at working in a team too .
1293,R:NOUN:NUM,weakness,weaknesses,"I do not like to be or feel alone , this could be one of my great weakness .","I do not like to be or feel alone , this could be one of my great weaknesses ."
1296,M:PUNCT,,",",Instead I believe it is an advantage .,"Instead , I believe it is an advantage ."
1297,R:ORTH,hard - working,hard-working,Young people are usually hard - working and active person .,Young people are usually hard-working and active persons .
1297,R:NOUN:NUM,person,persons,Young people are usually hard - working and active person .,Young people are usually hard-working and active persons .
1300,U:VERB:TENSE,be,,I would be really appreciate it because I am looking forward to starting work .,I would really appreciate it because I am looking forward to starting work .
1301,R:ORTH,Privately,privately,Is there a future for Privately owned cars ?,Is there a future for privately owned cars ?
1303,R:SPELL,oned,owned,"Although privately oned cars are more and more popular , and they are increasingly becoming a common asset even in developing countries , it is not likely that this means of transport can be the means of transport of the future .","Although privately owned cars are more and more popular , and they are increasingly becoming a common asset even in developing countries , it is not likely that this means of transport can be the means of transport of the future ."
1304,R:PREP,in,on,Most people today realize that in our cities and in our planet there ia an increasing problem of space and pollution .,Most people today realize that in our cities and on our planet there is an increasing problem of space and pollution .
1304,R:SPELL,ia,is,Most people today realize that in our cities and in our planet there ia an increasing problem of space and pollution .,Most people today realize that in our cities and on our planet there is an increasing problem of space and pollution .
1305,R:OTHER,Carbon based,Carbon-based,Carbon based fuels will not last forever .,Carbon-based fuels will not last forever .
1306,R:VERB:SVA,are,is,"I would say that most probably private care are not "" sustainables "" in the long term , and it will be necessary to revert to some sort of public transport .","I would say that most probably private care is not "" sustainable "" in the long term , and it will be necessary to revert to some sort of public transport ."
1306,R:MORPH,sustainables,sustainable,"I would say that most probably private care are not "" sustainables "" in the long term , and it will be necessary to revert to some sort of public transport .","I would say that most probably private care is not "" sustainable "" in the long term , and it will be necessary to revert to some sort of public transport ."
1307,R:PREP,of,by,The population growth forecast tells us that in the next 35 years the world population will grow of a staggering 3 billions human beings .,The population growth forecast tells us that in the next 35 years the world population will grow by a staggering 3 billion human beings .
1307,R:MORPH,billions,billion,The population growth forecast tells us that in the next 35 years the world population will grow of a staggering 3 billions human beings .,The population growth forecast tells us that in the next 35 years the world population will grow by a staggering 3 billion human beings .
1308,M:PREP,,of,"I know that it is nice to dream a future of technological people flying around , each of them with its own private small helicopter .","I know that it is nice to dream of a future of technological people flying around , each of them with their own private small helicopter ."
1308,R:DET,its,their,"I know that it is nice to dream a future of technological people flying around , each of them with its own private small helicopter .","I know that it is nice to dream of a future of technological people flying around , each of them with their own private small helicopter ."
1311,U:NOUN,T,,States and local authorities will have to tackle the problem and provide the public with a better alternative . T,States and local authorities will have to tackle the problem and provide the public with a better alternative .
1312,R:SPELL,he,The,he price for independent transport will grow dramatically .,The price for independent transport will grow dramatically .
1313,U:PREP,that,,I reckon that that will change the habits of the public .,I reckon that will change the habits of the public .
1314,U:VERB:FORM,to,,"Even though we will have to read the timetable and to learn again to be on time , the nice old train could become important again .","Even though we will have to read the timetable and learn again to be on time , the nice old train could become important again ."
1315,R:PREP,on,to,"Imagine this picture : the first class of this semester , students are yawning and do not pay attention on the teacher ; while the teacher ask for the answer , students can not answer because they totally can not remember what they have studied in last semester .","Imagine this picture : the first class of this semester , students are yawning and do not pay attention to the teacher ; while the teacher asks for the answer , students cannot answer because they totally cannot remember what they studied last semester ."
1315,R:VERB:SVA,ask,asks,"Imagine this picture : the first class of this semester , students are yawning and do not pay attention on the teacher ; while the teacher ask for the answer , students can not answer because they totally can not remember what they have studied in last semester .","Imagine this picture : the first class of this semester , students are yawning and do not pay attention to the teacher ; while the teacher asks for the answer , students cannot answer because they totally cannot remember what they studied last semester ."
1315,R:ORTH,can not,cannot,"Imagine this picture : the first class of this semester , students are yawning and do not pay attention on the teacher ; while the teacher ask for the answer , students can not answer because they totally can not remember what they have studied in last semester .","Imagine this picture : the first class of this semester , students are yawning and do not pay attention to the teacher ; while the teacher asks for the answer , students cannot answer because they totally cannot remember what they studied last semester ."
1315,R:ORTH,can not,cannot,"Imagine this picture : the first class of this semester , students are yawning and do not pay attention on the teacher ; while the teacher ask for the answer , students can not answer because they totally can not remember what they have studied in last semester .","Imagine this picture : the first class of this semester , students are yawning and do not pay attention to the teacher ; while the teacher asks for the answer , students cannot answer because they totally cannot remember what they studied last semester ."
1315,U:VERB:TENSE,have,,"Imagine this picture : the first class of this semester , students are yawning and do not pay attention on the teacher ; while the teacher ask for the answer , students can not answer because they totally can not remember what they have studied in last semester .","Imagine this picture : the first class of this semester , students are yawning and do not pay attention to the teacher ; while the teacher asks for the answer , students cannot answer because they totally cannot remember what they studied last semester ."
1315,U:PREP,in,,"Imagine this picture : the first class of this semester , students are yawning and do not pay attention on the teacher ; while the teacher ask for the answer , students can not answer because they totally can not remember what they have studied in last semester .","Imagine this picture : the first class of this semester , students are yawning and do not pay attention to the teacher ; while the teacher asks for the answer , students cannot answer because they totally cannot remember what they studied last semester ."
1316,R:VERB:TENSE,spend,spent,"Students could receive a better , more efficient education if they spend 11 months a year studying partly because of after the long vacation , students will not remember the knowledge they have learned , partly because of long vacation will let students used to have fun instead of study , and partly because of some difficult courses should be continually studying .","Students could receive a better , more efficient education if they spent 11 months a year studying , partly because after the long vacation , students will not remember the knowledge they have learned , partly because a long vacation will let students get used to having fun instead of studying , and partly because some difficult courses should be studied continually ."
1316,M:PUNCT,,",","Students could receive a better , more efficient education if they spend 11 months a year studying partly because of after the long vacation , students will not remember the knowledge they have learned , partly because of long vacation will let students used to have fun instead of study , and partly because of some difficult courses should be continually studying .","Students could receive a better , more efficient education if they spent 11 months a year studying , partly because after the long vacation , students will not remember the knowledge they have learned , partly because a long vacation will let students get used to having fun instead of studying , and partly because some difficult courses should be studied continually ."
1316,U:PREP,of,,"Students could receive a better , more efficient education if they spend 11 months a year studying partly because of after the long vacation , students will not remember the knowledge they have learned , partly because of long vacation will let students used to have fun instead of study , and partly because of some difficult courses should be continually studying .","Students could receive a better , more efficient education if they spent 11 months a year studying , partly because after the long vacation , students will not remember the knowledge they have learned , partly because a long vacation will let students get used to having fun instead of studying , and partly because some difficult courses should be studied continually ."
1316,R:OTHER,of,a,"Students could receive a better , more efficient education if they spend 11 months a year studying partly because of after the long vacation , students will not remember the knowledge they have learned , partly because of long vacation will let students used to have fun instead of study , and partly because of some difficult courses should be continually studying .","Students could receive a better , more efficient education if they spent 11 months a year studying , partly because after the long vacation , students will not remember the knowledge they have learned , partly because a long vacation will let students get used to having fun instead of studying , and partly because some difficult courses should be studied continually ."
1316,M:VERB:TENSE,,get,"Students could receive a better , more efficient education if they spend 11 months a year studying partly because of after the long vacation , students will not remember the knowledge they have learned , partly because of long vacation will let students used to have fun instead of study , and partly because of some difficult courses should be continually studying .","Students could receive a better , more efficient education if they spent 11 months a year studying , partly because after the long vacation , students will not remember the knowledge they have learned , partly because a long vacation will let students get used to having fun instead of studying , and partly because some difficult courses should be studied continually ."
1316,R:VERB:FORM,have,having,"Students could receive a better , more efficient education if they spend 11 months a year studying partly because of after the long vacation , students will not remember the knowledge they have learned , partly because of long vacation will let students used to have fun instead of study , and partly because of some difficult courses should be continually studying .","Students could receive a better , more efficient education if they spent 11 months a year studying , partly because after the long vacation , students will not remember the knowledge they have learned , partly because a long vacation will let students get used to having fun instead of studying , and partly because some difficult courses should be studied continually ."
1316,R:VERB:FORM,study,studying,"Students could receive a better , more efficient education if they spend 11 months a year studying partly because of after the long vacation , students will not remember the knowledge they have learned , partly because of long vacation will let students used to have fun instead of study , and partly because of some difficult courses should be continually studying .","Students could receive a better , more efficient education if they spent 11 months a year studying , partly because after the long vacation , students will not remember the knowledge they have learned , partly because a long vacation will let students get used to having fun instead of studying , and partly because some difficult courses should be studied continually ."
1316,U:PREP,of,,"Students could receive a better , more efficient education if they spend 11 months a year studying partly because of after the long vacation , students will not remember the knowledge they have learned , partly because of long vacation will let students used to have fun instead of study , and partly because of some difficult courses should be continually studying .","Students could receive a better , more efficient education if they spent 11 months a year studying , partly because after the long vacation , students will not remember the knowledge they have learned , partly because a long vacation will let students get used to having fun instead of studying , and partly because some difficult courses should be studied continually ."
1316,M:VERB,,studied,"Students could receive a better , more efficient education if they spend 11 months a year studying partly because of after the long vacation , students will not remember the knowledge they have learned , partly because of long vacation will let students used to have fun instead of study , and partly because of some difficult courses should be continually studying .","Students could receive a better , more efficient education if they spent 11 months a year studying , partly because after the long vacation , students will not remember the knowledge they have learned , partly because a long vacation will let students get used to having fun instead of studying , and partly because some difficult courses should be studied continually ."
1316,U:VERB,studying,,"Students could receive a better , more efficient education if they spend 11 months a year studying partly because of after the long vacation , students will not remember the knowledge they have learned , partly because of long vacation will let students used to have fun instead of study , and partly because of some difficult courses should be continually studying .","Students could receive a better , more efficient education if they spent 11 months a year studying , partly because after the long vacation , students will not remember the knowledge they have learned , partly because a long vacation will let students get used to having fun instead of studying , and partly because some difficult courses should be studied continually ."
1317,R:VERB:TENSE,spend,spent,"Therefore , I agree with the statement that students could receive a better , more efficient education if they spend 11 months a year studying .","Therefore , I agree with the statement that students could receive a better , more efficient education if they spent 11 months a year studying ."
1318,R:NOUN:NUM,detail,details,More reasons and detail will be shed light on in the following paragraphs .,More reasons and details will be shed light on in the following paragraphs .
1319,R:OTHER,",",that,"To begin with , there is a general consensus , students will forget the knowledge they have learned after a long break time .","To begin with , there is a general consensus that students will forget the knowledge they have learned after a long break ."
1319,U:NOUN,time,,"To begin with , there is a general consensus , students will forget the knowledge they have learned after a long break time .","To begin with , there is a general consensus that students will forget the knowledge they have learned after a long break ."
1320,R:PREP,on,in,"For example , on history class , history teacher have to repeat teaching the history of North America before he start to teach the history of South America in the beginning of the semester .","For example , in history class , the history teacher has to repeat teaching the history of North America before he starts to teach the history of South America at the beginning of the semester ."
1320,M:DET,,the,"For example , on history class , history teacher have to repeat teaching the history of North America before he start to teach the history of South America in the beginning of the semester .","For example , in history class , the history teacher has to repeat teaching the history of North America before he starts to teach the history of South America at the beginning of the semester ."
1320,R:VERB:SVA,have,has,"For example , on history class , history teacher have to repeat teaching the history of North America before he start to teach the history of South America in the beginning of the semester .","For example , in history class , the history teacher has to repeat teaching the history of North America before he starts to teach the history of South America at the beginning of the semester ."
1320,R:VERB:SVA,start,starts,"For example , on history class , history teacher have to repeat teaching the history of North America before he start to teach the history of South America in the beginning of the semester .","For example , in history class , the history teacher has to repeat teaching the history of North America before he starts to teach the history of South America at the beginning of the semester ."
1320,R:PREP,in,at,"For example , on history class , history teacher have to repeat teaching the history of North America before he start to teach the history of South America in the beginning of the semester .","For example , in history class , the history teacher has to repeat teaching the history of North America before he starts to teach the history of South America at the beginning of the semester ."
1321,R:OTHER,wasting time,time-wasting,It is very wasting time and not efficient .,It is very time-wasting and not efficient .
1322,R:VERB:FORM,relax,relaxing,"Next to go would be , students get used to relax by having no study and homework in the long vacation .","Next to go would be , students get used to relaxing by having no study and homework in the long vacation ."
1323,R:VERB:SVA,start,starts,"For example , when the semester start , students can not get away from the sunshine , beach , and travelling .","For example , when the semester starts , students can not get away from the sunshine , beach , and traveling ."
1323,R:VERB:FORM,travelling,traveling,"For example , when the semester start , students can not get away from the sunshine , beach , and travelling .","For example , when the semester starts , students can not get away from the sunshine , beach , and traveling ."
1324,M:PREP,,of,"In the class , students will recall the joyful time they had instead paying attention on the teacher .","In the class , students will recall the joyful time they had instead of paying attention to the teacher ."
1324,R:PREP,on,to,"In the class , students will recall the joyful time they had instead paying attention on the teacher .","In the class , students will recall the joyful time they had instead of paying attention to the teacher ."
1325,R:VERB:FORM,studying,studied,"Last but not least , some difficult courses should be continually studying rather than having long a break time .","Last but not least , some difficult courses should be continually studied rather than having a long break time ."
1325,R:WO,long a,a long,"Last but not least , some difficult courses should be continually studying rather than having long a break time .","Last but not least , some difficult courses should be continually studied rather than having a long break time ."
1326,R:NOUN,education,activity,"For instance , learning English should be a daily education , if you have a long time without learning English , you could forget the vocabulary or the grammar .","For instance , learning English should be a daily activity , if you have a long time without learning English , you could forget the vocabulary or the grammar ."
1327,M:DET,,the,"In a nutshell , based on aforementioned , I totally I agree with the statement that students could receive a better , more efficient education if they spend 11 months a year studying .","In a nutshell , based on the aforementioned , I totally agree with the statement that students could receive a better , more efficient education if they spend 11 months a year studying ."
1327,U:PRON,I,,"In a nutshell , based on aforementioned , I totally I agree with the statement that students could receive a better , more efficient education if they spend 11 months a year studying .","In a nutshell , based on the aforementioned , I totally agree with the statement that students could receive a better , more efficient education if they spend 11 months a year studying ."
1328,U:DET,the,,My favourite sport is the soccer .,My favourite sport is soccer .
1329,R:VERB:TENSE,enjoy,have enjoyed,"I enjoy this sport since I was a child , I always remember when my father and my brother teach me to play it .","I have enjoyed this sport since I was a child , and I always remember when my father and my brother taught me to play it ."
1329,M:CONJ,,and,"I enjoy this sport since I was a child , I always remember when my father and my brother teach me to play it .","I have enjoyed this sport since I was a child , and I always remember when my father and my brother taught me to play it ."
1329,R:VERB:TENSE,teach,taught,"I enjoy this sport since I was a child , I always remember when my father and my brother teach me to play it .","I have enjoyed this sport since I was a child , and I always remember when my father and my brother taught me to play it ."
1330,M:PUNCT,,",",My father was a professional soccer player so I think that I inherited this love for the soccer .,"My father was a professional soccer player , so I think that I inherited this love for soccer ."
1330,U:DET,the,,My father was a professional soccer player so I think that I inherited this love for the soccer .,"My father was a professional soccer player , so I think that I inherited this love for soccer ."
1331,M:PUNCT,,",","I played soccer in different teams in my neighborhood , school or university .","I played soccer in different teams in my neighborhood , school , or university ."
1332,R:PREP,in,on,I always enjoy playing soccer because when I am in the playing field I forget all problems .,"I always enjoy playing soccer because when I am on the playing field , I forget all problems ."
1332,M:PUNCT,,",",I always enjoy playing soccer because when I am in the playing field I forget all problems .,"I always enjoy playing soccer because when I am on the playing field , I forget all problems ."
1334,U:PRON,we,,Together we analyze the rival team and we choose a strategy to win the match .,Together we analyze the rival team and choose a strategy to win the match .
1335,R:ORTH,when,When,when I play bad I feel nervous but my parters give me their unconditional support .,"When I play badly , I feel nervous , but my partners give me their unconditional support ."
1335,R:OTHER,bad,"badly ,",when I play bad I feel nervous but my parters give me their unconditional support .,"When I play badly , I feel nervous , but my partners give me their unconditional support ."
1335,M:PUNCT,,",",when I play bad I feel nervous but my parters give me their unconditional support .,"When I play badly , I feel nervous , but my partners give me their unconditional support ."
1335,R:SPELL,parters,partners,when I play bad I feel nervous but my parters give me their unconditional support .,"When I play badly , I feel nervous , but my partners give me their unconditional support ."
1337,R:PRON,the,that,I know the health is very important so if you practise this sport there is a big probability that you are healthy .,"I know that health is very important , so if you practise this sport , there is a big probability that you are healthy ."
1337,M:PUNCT,,",",I know the health is very important so if you practise this sport there is a big probability that you are healthy .,"I know that health is very important , so if you practise this sport , there is a big probability that you are healthy ."
1337,M:PUNCT,,",",I know the health is very important so if you practise this sport there is a big probability that you are healthy .,"I know that health is very important , so if you practise this sport , there is a big probability that you are healthy ."
1338,M:PUNCT,,",",So if you are starting this sport you have to do it because you really like it .,"So if you are starting this sport , you have to do it because you really like it ."
1339,R:ORTH,if,If,if you do n't like it there are many options to practise whatever sports .,"If you do n't like it , there are many options to practice whatever sports ."
1339,M:PUNCT,,",",if you do n't like it there are many options to practise whatever sports .,"If you do n't like it , there are many options to practice whatever sports ."
1339,R:MORPH,practise,practice,if you do n't like it there are many options to practise whatever sports .,"If you do n't like it , there are many options to practice whatever sports ."
1340,M:PUNCT,,",",The soccer is not a violent sport but sometimes it becomes .,"The soccer is not a violent sport , but sometimes it becomes ."
1341,R:OTHER,anything,any,In this way you have to be prepared for anything problem .,In this way you have to be prepared for any problem .
1342,M:PUNCT,,",",Finally I advise that you enjoy playing this awesome sport .,"Finally , I advise that you enjoy playing this awesome sport ."
1343,M:PUNCT,,",",On my vacation I went to New York .,"On my vacation , I went to New York ."
1346,R:ORTH,"september 12th,2014","September 12th , 2014","On september 12th,2014 I went to New York city .","On September 12th , 2014 , I went to New York City ."
1346,M:PUNCT,,",","On september 12th,2014 I went to New York city .","On September 12th , 2014 , I went to New York City ."
1346,R:ORTH,city,City,"On september 12th,2014 I went to New York city .","On September 12th , 2014 , I went to New York City ."
1347,R:NOUN,fly,flight,In the fly I was very happy because I received a lot of food .,In the flight I was very happy because I received a lot of food .
1348,R:SPELL,approximatly,approximately,The flight was approximatly five hours where I watch beautiful movies .,The flight was approximately five hours where I watched beautiful movies .
1348,R:VERB:TENSE,watch,watched,The flight was approximatly five hours where I watch beautiful movies .,The flight was approximately five hours where I watched beautiful movies .
1349,M:PUNCT,,",",When I arrived my uncle was waiting for me and I gave him a big hug .,"When I arrived , my uncle was waiting for me , and I gave him a big hug ."
1349,M:PUNCT,,",",When I arrived my uncle was waiting for me and I gave him a big hug .,"When I arrived , my uncle was waiting for me , and I gave him a big hug ."
1350,R:ORTH,long island,Long Island,We went to long island because there he lives .,We went to Long Island because he lives there .
1350,R:WO,there he lives,he lives there,We went to long island because there he lives .,We went to Long Island because he lives there .
1351,R:VERB:SVA,have,has,"He have a really nice house and I was happy to see my little cousin "" Angel "" who looks just like me .","He has a really nice house , and I was happy to see my little cousin "" Angel "" , who looks just like me ."
1351,M:PUNCT,,",","He have a really nice house and I was happy to see my little cousin "" Angel "" who looks just like me .","He has a really nice house , and I was happy to see my little cousin "" Angel "" , who looks just like me ."
1351,M:PUNCT,,",","He have a really nice house and I was happy to see my little cousin "" Angel "" who looks just like me .","He has a really nice house , and I was happy to see my little cousin "" Angel "" , who looks just like me ."
1352,M:PUNCT,,",","In New York I eat so much , I also went to the city thay never sleeps , Manhattan .","In New York , I ate so much , and I also went to the city that never sleeps , Manhattan ."
1352,R:VERB:TENSE,eat,ate,"In New York I eat so much , I also went to the city thay never sleeps , Manhattan .","In New York , I ate so much , and I also went to the city that never sleeps , Manhattan ."
1352,M:CONJ,,and,"In New York I eat so much , I also went to the city thay never sleeps , Manhattan .","In New York , I ate so much , and I also went to the city that never sleeps , Manhattan ."
1352,R:SPELL,thay,that,"In New York I eat so much , I also went to the city thay never sleeps , Manhattan .","In New York , I ate so much , and I also went to the city that never sleeps , Manhattan ."
1354,M:DET,,a,We went in car and it was about 8 hours long .,We went in a car and it was about 8 hours long .
1355,M:PUNCT,,",",Finally we arrived to Niagara Falls city that looks like a ghost place .,"Finally , we arrived in Niagara Falls city , which looks like a ghost place ."
1355,R:PREP,to,in,Finally we arrived to Niagara Falls city that looks like a ghost place .,"Finally , we arrived in Niagara Falls city , which looks like a ghost place ."
1355,M:PUNCT,,",",Finally we arrived to Niagara Falls city that looks like a ghost place .,"Finally , we arrived in Niagara Falls city , which looks like a ghost place ."
1355,R:DET,that,which,Finally we arrived to Niagara Falls city that looks like a ghost place .,"Finally , we arrived in Niagara Falls city , which looks like a ghost place ."
1356,M:PUNCT,,",",It does not have too much to do but there were the falls .,"It does not have too much to do , but there were the falls ."
1357,R:PREP,of,at,I was amazed of how huge were the falls .,I was amazed at how huge the falls were .
1357,R:WO,were the falls,the falls were,I was amazed of how huge were the falls .,I was amazed at how huge the falls were .
1358,R:MORPH,incredible,incredibly,They were incredible amazing and beautiful .,They were incredibly amazing and beautiful .
1359,R:ADJ,much,many,I take too much photos because you do nt visit places like that everyday .,I take too many photos because you do not visit places like that every day .
1359,R:MORPH,nt,not,I take too much photos because you do nt visit places like that everyday .,I take too many photos because you do not visit places like that every day .
1359,R:ORTH,everyday,every day,I take too much photos because you do nt visit places like that everyday .,I take too many photos because you do not visit places like that every day .
1360,R:VERB:FORM,to visit,visiting,Something that made me very happy was to visit my family .,Something that made me very happy was visiting my family .
1361,M:DET,,the,My uncle Juan lives in United States of America and I was very to hug him because I miss him a lot .,"My uncle Juan lives in the United States of America , and I was very happy to hug him because I miss him a lot ."
1361,M:PUNCT,,",",My uncle Juan lives in United States of America and I was very to hug him because I miss him a lot .,"My uncle Juan lives in the United States of America , and I was very happy to hug him because I miss him a lot ."
1361,M:ADJ,,happy,My uncle Juan lives in United States of America and I was very to hug him because I miss him a lot .,"My uncle Juan lives in the United States of America , and I was very happy to hug him because I miss him a lot ."
1362,M:PUNCT,,",","My cousin Angel was very happy to see me and me too , we are like siblings .","My cousin Angel was very happy to see me , and I was too . We are like siblings ."
1362,R:OTHER,me,I was,"My cousin Angel was very happy to see me and me too , we are like siblings .","My cousin Angel was very happy to see me , and I was too . We are like siblings ."
1362,R:PUNCT,", we",. We,"My cousin Angel was very happy to see me and me too , we are like siblings .","My cousin Angel was very happy to see me , and I was too . We are like siblings ."
1363,R:VERB:SVA,say,says,My aunt gave me a lot of presents because she say they do not see me frecuently and many other part of my family .,My aunt gave me a lot of presents because she says they do not see me frequently and many other parts of my family .
1363,R:SPELL,frecuently,frequently,My aunt gave me a lot of presents because she say they do not see me frecuently and many other part of my family .,My aunt gave me a lot of presents because she says they do not see me frequently and many other parts of my family .
1363,R:NOUN:NUM,part,parts,My aunt gave me a lot of presents because she say they do not see me frecuently and many other part of my family .,My aunt gave me a lot of presents because she says they do not see me frequently and many other parts of my family .
1364,M:PUNCT,,",","In conclusion I have a perfect vacation where I saw new things , visit awesome places as Niagara Falls and Time Square , recieving a lot of presents and soecially eat a lot delicious food .","In conclusion , I had a perfect vacation where I saw new things , visited awesome places such as Niagara Falls and Times Square , received a lot of presents , and especially ate a lot of delicious food ."
1364,R:VERB:TENSE,have,had,"In conclusion I have a perfect vacation where I saw new things , visit awesome places as Niagara Falls and Time Square , recieving a lot of presents and soecially eat a lot delicious food .","In conclusion , I had a perfect vacation where I saw new things , visited awesome places such as Niagara Falls and Times Square , received a lot of presents , and especially ate a lot of delicious food ."
1364,R:VERB:TENSE,visit,visited,"In conclusion I have a perfect vacation where I saw new things , visit awesome places as Niagara Falls and Time Square , recieving a lot of presents and soecially eat a lot delicious food .","In conclusion , I had a perfect vacation where I saw new things , visited awesome places such as Niagara Falls and Times Square , received a lot of presents , and especially ate a lot of delicious food ."
1364,M:ADJ,,such,"In conclusion I have a perfect vacation where I saw new things , visit awesome places as Niagara Falls and Time Square , recieving a lot of presents and soecially eat a lot delicious food .","In conclusion , I had a perfect vacation where I saw new things , visited awesome places such as Niagara Falls and Times Square , received a lot of presents , and especially ate a lot of delicious food ."
1364,R:MORPH,Time,Times,"In conclusion I have a perfect vacation where I saw new things , visit awesome places as Niagara Falls and Time Square , recieving a lot of presents and soecially eat a lot delicious food .","In conclusion , I had a perfect vacation where I saw new things , visited awesome places such as Niagara Falls and Times Square , received a lot of presents , and especially ate a lot of delicious food ."
1364,R:VERB,recieving,received,"In conclusion I have a perfect vacation where I saw new things , visit awesome places as Niagara Falls and Time Square , recieving a lot of presents and soecially eat a lot delicious food .","In conclusion , I had a perfect vacation where I saw new things , visited awesome places such as Niagara Falls and Times Square , received a lot of presents , and especially ate a lot of delicious food ."
1364,M:PUNCT,,",","In conclusion I have a perfect vacation where I saw new things , visit awesome places as Niagara Falls and Time Square , recieving a lot of presents and soecially eat a lot delicious food .","In conclusion , I had a perfect vacation where I saw new things , visited awesome places such as Niagara Falls and Times Square , received a lot of presents , and especially ate a lot of delicious food ."
1364,R:SPELL,soecially,especially,"In conclusion I have a perfect vacation where I saw new things , visit awesome places as Niagara Falls and Time Square , recieving a lot of presents and soecially eat a lot delicious food .","In conclusion , I had a perfect vacation where I saw new things , visited awesome places such as Niagara Falls and Times Square , received a lot of presents , and especially ate a lot of delicious food ."
1364,R:VERB:TENSE,eat,ate,"In conclusion I have a perfect vacation where I saw new things , visit awesome places as Niagara Falls and Time Square , recieving a lot of presents and soecially eat a lot delicious food .","In conclusion , I had a perfect vacation where I saw new things , visited awesome places such as Niagara Falls and Times Square , received a lot of presents , and especially ate a lot of delicious food ."
1364,M:PREP,,of,"In conclusion I have a perfect vacation where I saw new things , visit awesome places as Niagara Falls and Time Square , recieving a lot of presents and soecially eat a lot delicious food .","In conclusion , I had a perfect vacation where I saw new things , visited awesome places such as Niagara Falls and Times Square , received a lot of presents , and especially ate a lot of delicious food ."
1365,R:WO,attending students,students attending,"Most attending students to Universities are out of the city where they used to live , so , they need an accommodation to live through their study years .","Most students attending universities are out of the city where they used to live , so they need accommodation to live through their study years ."
1365,U:PREP,to,,"Most attending students to Universities are out of the city where they used to live , so , they need an accommodation to live through their study years .","Most students attending universities are out of the city where they used to live , so they need accommodation to live through their study years ."
1365,R:ORTH,Universities,universities,"Most attending students to Universities are out of the city where they used to live , so , they need an accommodation to live through their study years .","Most students attending universities are out of the city where they used to live , so they need accommodation to live through their study years ."
1365,U:PUNCT,",",,"Most attending students to Universities are out of the city where they used to live , so , they need an accommodation to live through their study years .","Most students attending universities are out of the city where they used to live , so they need accommodation to live through their study years ."
1365,U:DET,an,,"Most attending students to Universities are out of the city where they used to live , so , they need an accommodation to live through their study years .","Most students attending universities are out of the city where they used to live , so they need accommodation to live through their study years ."
1366,R:WO,"such as ,",", such as","Most universities provide cheap accommodations such as , shared rooms and dormitories to their students to lower the living costs , where most students have low income .","Most universities provide cheap accommodations , such as shared rooms and dormitories , to their students to lower the living costs , where most students have low income ."
1366,M:PUNCT,,",","Most universities provide cheap accommodations such as , shared rooms and dormitories to their students to lower the living costs , where most students have low income .","Most universities provide cheap accommodations , such as shared rooms and dormitories , to their students to lower the living costs , where most students have low income ."
1367,R:NOUN:NUM,apartments,apartment,Other students who may have family financial support prefer to hire an apartments to live independently,Other students who may have family financial support prefer to hire an apartment to live independently .
1367,M:PUNCT,,.,Other students who may have family financial support prefer to hire an apartments to live independently,Other students who may have family financial support prefer to hire an apartment to live independently .
